K,dadN,P,Label
14.516778523489933,0.0008332519764667338,20.68,x52_20_pfff
14.587248322147651,0.0008499039893810945,20.68,x52_20_pfff
14.65771812080537,0.0008666078405811203,20.68,x52_20_pfff
14.728187919463087,0.0008833592088359566,20.68,x52_20_pfff
14.798657718120804,0.0009001537585223322,20.68,x52_20_pfff
14.869127516778523,0.000916987143578187,20.68,x52_20_pfff
14.939597315436242,0.0009338550114562999,20.68,x52_20_pfff
15.01006711409396,0.0009507530070779192,20.68,x52_20_pfff
15.080536912751679,0.0009676767767863903,20.68,x52_20_pfff
15.151006711409396,0.0009846219723007846,20.68,x52_20_pfff
15.221476510067113,0.0010015842546695294,20.68,x52_20_pfff
15.291946308724832,0.0010185592982240354,20.68,x52_20_pfff
15.36241610738255,0.0010355427945323253,20.68,x52_20_pfff
15.43288590604027,0.0010525304563526639,20.68,x52_20_pfff
15.503355704697986,0.0010695180215871845,20.68,x52_20_pfff
15.573825503355705,0.0010865012572355216,20.68,x52_20_pfff
15.644295302013422,0.0011034759633484353,20.68,x52_20_pfff
15.71476510067114,0.0011204379769814436,20.68,x52_20_pfff
15.78523489932886,0.0011373831761484485,20.68,x52_20_pfff
15.855704697986578,0.0011543074837753662,20.68,x52_20_pfff
15.926174496644295,0.0011712068716537552,20.68,x52_20_pfff
15.996644295302014,0.001188077364394447,20.68,x52_20_pfff
16.06711409395973,0.001204915043381171,20.68,x52_20_pfff
16.13758389261745,0.001221716050724188,20.68,x52_20_pfff
16.20805369127517,0.001238476593213915,20.68,x52_20_pfff
16.278523489932887,0.0012551929462745553,20.68,x52_20_pfff
16.348993288590606,0.001271861457917729,20.68,x52_20_pfff
16.41946308724832,0.0012884785526960977,20.68,x52_20_pfff
16.48993288590604,0.0013050407356569992,20.68,x52_20_pfff
16.56040268456376,0.0013215445962960707,20.68,x52_20_pfff
16.630872483221477,0.00133798681251088,20.68,x52_20_pfff
16.701342281879196,0.0013543641545545543,20.68,x52_20_pfff
16.77181208053691,0.0013706734889894075,20.68,x52_20_pfff
16.84228187919463,0.0013869117826405732,20.68,x52_20_pfff
16.91275167785235,0.0014030761065496281,20.68,x52_20_pfff
16.983221476510067,0.0014191636399282226,20.68,x52_20_pfff
17.053691275167786,0.001435171674111712,20.68,x52_20_pfff
17.124161073825505,0.0014510976165127815,20.68,x52_20_pfff
17.194630872483224,0.0014669389945750782,20.68,x52_20_pfff
17.26510067114094,0.001482693459726837,20.68,x52_20_pfff
17.335570469798657,0.0014983587913345133,20.68,x52_20_pfff
17.406040268456376,0.0015139329006564068,20.68,x52_20_pfff
17.476510067114095,0.0015294138347962942,20.68,x52_20_pfff
17.54697986577181,0.001544799780657055,20.68,x52_20_pfff
17.61744966442953,0.0015600890688943047,20.68,x52_20_pfff
17.687919463087248,0.0015752801778700183,20.68,x52_20_pfff
17.758389261744966,0.0015903717376061614,20.68,x52_20_pfff
17.828859060402685,0.00160536253373832,20.68,x52_20_pfff
17.899328859060404,0.0016202515114693285,20.68,x52_20_pfff
17.969798657718123,0.0016350377795228974,20.68,x52_20_pfff
18.040268456375838,0.0016497206140972424,20.68,x52_20_pfff
18.110738255033556,0.0016642994628187162,20.68,x52_20_pfff
18.181208053691275,0.0016787739486954323,20.68,x52_20_pfff
18.251677852348994,0.0016931438740708969,20.68,x52_20_pfff
18.322147651006713,0.0017074092245776377,20.68,x52_20_pfff
18.392617449664428,0.0017215701730908305,20.68,x52_20_pfff
18.463087248322147,0.0017356270836819314,20.68,x52_20_pfff
18.533557046979865,0.0017495805155723027,20.68,x52_20_pfff
18.604026845637584,0.0017634312270868415,20.68,x52_20_pfff
18.674496644295303,0.0017771801796076115,20.68,x52_20_pfff
18.74496644295302,0.001790828541527468,20.68,x52_20_pfff
18.81543624161074,0.0018043776922036898,20.68,x52_20_pfff
18.885906040268456,0.0018178292259116052,20.68,x52_20_pfff
18.956375838926174,0.0018311849557982244,20.68,x52_20_pfff
19.026845637583893,0.0018444469178358646,20.68,x52_20_pfff
19.097315436241608,0.0018576173747757798,20.68,x52_20_pfff
19.167785234899327,0.0018706988201017917,20.68,x52_20_pfff
19.238255033557046,0.0018836939819839155,20.68,x52_20_pfff
19.308724832214764,0.00189660582723199,20.68,x52_20_pfff
19.379194630872483,0.0019094375652493067,20.68,x52_20_pfff
19.449664429530202,0.001922192651986238,20.68,x52_20_pfff
19.52013422818792,0.0019348747938938667,20.68,x52_20_pfff
19.59060402684564,0.0019474879518776133,20.68,x52_20_pfff
19.661073825503358,0.001960036345250866,20.68,x52_20_pfff
19.731543624161073,0.00197252445568861,20.68,x52_20_pfff
19.802013422818792,0.001984957031181054,20.68,x52_20_pfff
19.87248322147651,0.0019973390899872628,20.68,x52_20_pfff
19.942953020134226,0.0020096759245887804,20.68,x52_20_pfff
20.013422818791945,0.0020219731056432644,20.68,x52_20_pfff
20.083892617449663,0.002034236485938112,20.68,x52_20_pfff
20.154362416107382,0.0020464722043440882,20.68,x52_20_pfff
20.2248322147651,0.002058686689768957,20.68,x52_20_pfff
20.29530201342282,0.0020708866651111073,20.68,x52_20_pfff
20.36577181208054,0.002083079151213184,20.68,x52_20_pfff
20.436241610738257,0.0020952714708157164,20.68,x52_20_pfff
20.506711409395972,0.0021074712525107437,20.68,x52_20_pfff
20.57718120805369,0.0021196864346954506,20.68,x52_20_pfff
20.64765100671141,0.0021319252695257886,20.68,x52_20_pfff
