K,dadN,P,Label
22.53825503355705,0.002069215003591023,1.7,xxx100_1_pff
22.716778523489936,0.0021332195899659667,1.7,xxx100_1_pff
22.89530201342282,0.002186911487979134,1.7,xxx100_1_pff
23.073825503355707,0.0022290480937558837,1.7,xxx100_1_pff
23.252348993288592,0.002259067537718194,1.7,xxx100_1_pff
23.430872483221478,0.0022772681865028234,1.7,xxx100_1_pff
23.609395973154363,0.002284972062036427,1.7,xxx100_1_pff
23.78791946308725,0.002284658347127367,1.7,xxx100_1_pff
23.966442953020135,0.002280051535512414,1.7,xxx100_1_pff
24.14496644295302,0.0022761476186030525,1.7,xxx100_1_pff
24.323489932885906,0.0022791611639890047,1.7,xxx100_1_pff
24.50201342281879,0.002296376438868494,1.7,xxx100_1_pff
24.680536912751677,0.0023358870950428686,1.7,xxx100_1_pff
24.859060402684563,0.0024062116129786107,1.7,xxx100_1_pff
25.037583892617448,0.002515775972155226,1.7,xxx100_1_pff
25.286554179469174,0.0026267559263754223,1.7,xxx100_1_pff
25.44264499064168,0.002650872643929488,1.7,xxx100_1_pff
25.598735801814183,0.002676081965863355,1.7,xxx100_1_pff
25.754826612986687,0.002702753079543277,1.7,xxx100_1_pff
25.91091742415919,0.0027312883404862764,1.7,xxx100_1_pff
26.0670082353317,0.002762124657448361,1.7,xxx100_1_pff
26.2230990465042,0.0027957349013965384,1.7,xxx100_1_pff
26.379189857676703,0.0028326293383744393,1.7,xxx100_1_pff
26.53528066884921,0.0028733570862462705,1.7,xxx100_1_pff
26.69137148002171,0.002918507595335778,1.7,xxx100_1_pff
26.84746229119422,0.0029687121529459355,1.7,xxx100_1_pff
27.003553102366723,0.0030246454117743224,1.7,xxx100_1_pff
27.159643913539227,0.0030870269422031762,1.7,xxx100_1_pff
27.31573472471173,0.003156622808491636,1.7,xxx100_1_pff
27.471825535884236,0.0032342471688396254,1.7,xxx100_1_pff
27.62791634705674,0.003320763899352895,1.7,xxx100_1_pff
27.784007158229244,0.003417088241884858,1.7,xxx100_1_pff
27.94009796940175,0.003524188475772856,1.7,xxx100_1_pff
28.096188780574252,0.0036430876134538152,1.7,xxx100_1_pff
28.25227959174676,0.00377486511997625,1.7,xxx100_1_pff
28.408370402919264,0.0039206586563945225,1.7,xxx100_1_pff
28.564461214091764,0.004081665847047215,1.7,xxx100_1_pff
28.720552025264272,0.00425914607072804,1.7,xxx100_1_pff
28.876642836436776,0.0044544222757424284,1.7,xxx100_1_pff
29.03273364760928,0.0046688828188508474,1.7,xxx100_1_pff
29.188824458781784,0.0049039833280981535,1.7,xxx100_1_pff
10.5,0.00010193515615729873,21.0,xxx100_21_pff
10.707070707070708,0.00017023106705989482,21.0,xxx100_21_pff
10.914141414141413,0.00023348641178012842,21.0,xxx100_21_pff
11.121212121212121,0.00029208007431426796,21.0,xxx100_21_pff
11.328282828282829,0.0003463831405520802,21.0,xxx100_21_pff
11.535353535353535,0.0003967588982768304,21.0,xxx100_21_pff
11.742424242424242,0.0004435628371652861,21.0,xxx100_21_pff
11.94949494949495,0.0004871426487877129,21.0,xxx100_21_pff
12.156565656565657,0.0005278382266078773,21.0,xxx100_21_pff
12.363636363636363,0.0005659816659830455,21.0,xxx100_21_pff
